file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120105_www.we-dwoje.pl_01634c7ab98ae9b9bb9456c2192aab3060fcaf20f4dd23858cdbd4af	94.45	94.40	94.50	0.00	0.00	0.00	859	51	50	0	11	15
20111207_www.we-dwoje.pl_c5b6af8a7526c739d0640f6f3f4d1b0bf84adb7b6038ea12a64748ea	79.21	73.06	86.49	0.00	0.00	0.00	301	111	47	0	5	7
20120106_www.rp.pl_05d84e8ae6c6f836e60f9c9aae694c3c059d9bd3342257682c197cbe	79.46	70.00	91.86	75.00	85.71	66.67	350	150	31	6	1	3
20111121_www.we-dwoje.pl_02d0b364d35d6c4d5b9807d06b76c6d3836002574d4500e48c2dde5e	13.99	7.66	81.05	28.57	50.00	20.00	154	1857	36	1	1	4
20120105_www.we-dwoje.pl_7195230c656b26e5813543a90d1d5e427d347de4b3e0d10fb565ea17	84.72	84.44	85.00	0.00	0.00	0.00	255	47	45	0	6	9
20111121_www.we-dwoje.pl_f08067ff05f49986e34305118a44c027406df41da7f02f275dffeed5	77.75	70.41	86.79	0.00	0.00	0.00	552	232	84	0	20	17
20120106_www.sfora.pl_a4554ae8c5dffcd2c83f788834250250937b1775c2dc3ca3b439de98	75.84	71.68	80.52	94.12	100.00	88.89	124	49	30	8	0	1
20111121_www.we-dwoje.pl_ccfc5195c780b67e40760af089fa6c9bbcdeac2ed1b306dd7f2999df	87.91	85.80	90.13	0.00	0.00	0.00	840	139	92	0	14	19
20111121_www.biolog.pl_2ade212bc82e82a76476f5f29a512c058df6dc2e0b8ade7a83bc03b4	88.58	83.89	93.82	0.00	0.00	0.00	729	140	48	0	18	11
20111209_www.we-dwoje.pl_236b1a486c6395f60ac9a1d2949131e949716add254e677ecff3eed1	92.96	93.71	92.22	0.00	0.00	0.00	462	31	39	0	6	7
20120106_teleshow.pl_11d28ad75a870f97efd8f4295dae9d5c49669b061a0d9013cc993ce7	45.35	31.69	79.74	50.00	50.00	50.00	122	263	31	2	2	2
20120104_wyborcza.pl_a79c370fa57c75e6b73c6e1a9862802513afe9dce6a86a1a43e9be68	93.69	96.06	91.43	81.82	90.00	75.00	512	21	48	9	1	3
20120104_www.se.pl_3ee27ec46069a1837a8f6923ff91e7590131d1dc25dacbd1252ff86b	66.46	54.80	84.41	25.81	21.05	33.33	314	259	58	4	15	8
20120102_www.biolog.pl_a016490eff21b1267a3eac8194936de785fbeb75780cafa93f326a58	79.07	70.99	89.23	0.00	0.00	0.00	323	132	39	0	10	15
20111209_www.we-dwoje.pl_8f8c807ff49395090156aaad05fee467b41e8fb8350797aa9b3fb6ed	85.89	90.22	81.95	0.00	0.00	0.00	286	31	63	0	7	8
20120104_www.pb.pl_493c924d87c7b1606e49a203d6bce858ec5b6cdb399289c2ac8a6ec0	69.61	85.14	58.88	50.00	100.00	33.33	63	11	44	2	0	4
20120105_www.we-dwoje.pl_590d0ff1a3348d41b60c2d8ae00b1d46a73ff2d8f3e59b81231ae0f3	92.98	92.55	93.40	0.00	0.00	0.00	609	49	43	0	12	13
20120106_www.polskatimes.pl_31ac5f642b68c14138884effb214fb8a05fcf9f7c1603fe6ba164260	0.63	50.00	0.32	0.00	0.00	0.00	1	1	314	0	0	14
20111209_www.biolog.pl_a34af0858c881f84adc682b5e0d67b047251fa6fdb22c6129f13c21c	84.79	80.24	89.90	0.00	0.00	0.00	605	149	68	0	10	17
20120106_www.fakt.pl_67bb8036f1f11af246fafa2a3a8dc7773e06872328426b7d5f2d23eb	2.61	1.52	9.14	10.53	6.67	25.00	16	1035	159	1	14	3
20120106_www.gs24.pl_f6b5c94c8ac16ff6a36cab4b7fa79e5bbce9af5cd76751d028932d40	82.98	81.25	84.78	14.29	50.00	8.33	351	81	63	1	1	11
20120105_www.biolog.pl_3a8e2192561c41a585e67a0d199b69f11532fcfc01c8d919219ae42f	71.43	59.52	89.29	23.53	20.00	28.57	175	119	21	2	8	5
20120105_www.biolog.pl_458dc323d6fecf12318de0d36bb9317f6bd756684cc50211fde2d884	74.57	63.82	89.67	0.00	0.00	0.00	217	123	25	0	10	8
20120105_zdrowie.gazeta.pl_807feadb4f7538020b02fffdd328dcf15ad7ffa9e2c99e909a6aea4c	56.65	40.50	94.23	72.73	80.00	66.67	196	288	12	4	1	2
20111209_www.we-dwoje.pl_cb0e6719f1d1da385317a9d3b45425c2f56d3a9df06eedc71973937c	82.33	81.23	83.46	0.00	0.00	0.00	212	49	42	0	11	9
20111121_www.we-dwoje.pl_590fe2663d5fb205f7b17d24b1ae2adfda99081a33566895def4fd99	44.87	84.06	30.61	0.00	0.00	0.00	116	22	263	0	3	14
20120105_www.biolog.pl_183e757bd483767ac212b27981d1402ba1ff5227c483a602136df269	75.61	65.09	90.18	0.00	0.00	0.00	248	133	27	0	16	9
20111207_www.we-dwoje.pl_1c0a491674db2d2724388d3fb0c5682dd6a80cdaa873938b214330d2	91.08	89.58	92.63	0.00	0.00	0.00	679	79	54	0	4	10
20120106_muzyka.wp.pl_27dde6b4ad8afb870a40611095ed96f784f86363b9a50884b6922a52	48.47	33.98	84.47	0.00	0.00	0.00	174	338	32	0	0	5
20111121_www.we-dwoje.pl_8c003eb18e2580bb67b442bf5aac95120358d8aabd18cd09bb741d02	88.11	86.47	89.81	0.00	0.00	0.00	326	51	37	0	4	7
20111121_www.we-dwoje.pl_c4714d77e4b5f4ddae2505af5f9f0ee5ded4f99e7eb1ada45f097140	83.01	79.63	86.69	0.00	0.00	0.00	215	55	33	0	6	6
20120105_www.we-dwoje.pl_be148ac5867ca8f33ed088894adddeb2497f7a8630b79a1ad7cf2953	40.45	85.23	26.51	0.00	0.00	0.00	127	22	352	0	3	16
20111121_www.we-dwoje.pl_90fd77bec50630920fd87cff4acd69ed5b7a1b8418e2c9faa241d4cb	91.22	88.89	93.68	52.63	38.46	83.33	504	63	34	5	8	1
20120106_www.wprost.pl_8f2e0afd09e476a387553b4151ec5a3c12d14fedc9fb609aa6eef169	85.71	88.04	83.51	60.00	75.00	50.00	243	33	48	3	1	3
20111209_www.zdrowiutko.info_56cc2f0896ce74cc99e8f5a7b15d4e21b4b7d65025a2cce6eadf5443	85.86	82.00	90.11	50.00	42.86	60.00	246	54	27	3	4	2
20120102_www.biolog.pl_458dc323d6fecf12318de0d36bb9317f6bd756684cc50211fde2d884	74.96	64.39	89.67	0.00	0.00	0.00	217	120	25	0	10	8
20120104_wiadomosci.gazeta.pl_b71863be9e1c75b555a9c2c18267fdbd0c823571ed41588f64e4c5dc	78.23	89.83	69.28	58.82	83.33	45.45	212	24	94	5	1	6
20111209_www.biolog.pl_039e473555c4ee6a818fbd7ac007c8edc8407155a9cd534dfb0abe80	1.10	50.00	0.56	0.00	0.00	0.00	1	1	178	0	0	7
20120106_wiadomosci.onet.pl_f7a4f95ac41015a650e31121847c66608eca9bdd8689a51acfbfc8ea	80.17	80.51	79.83	0.00	0.00	0.00	285	69	72	0	0	11
20120104_www.wprost.pl_bc697e337c7d1bab12e06506f0c6874c0606fb0326b89524755b75e1	79.52	74.32	85.49	44.44	50.00	40.00	165	57	28	2	2	3
20120105_www.biolog.pl_306b8101d03d29a1ee66c57786538a26ee98577075c873767a787a68	71.97	60.70	88.37	0.00	0.00	0.00	190	123	25	0	10	8
20120105_www.we-dwoje.pl_926ce8349054293493da8a61bd2041e0c36f2abac6d0751bb84d3d83	27.31	85.52	16.25	0.00	0.00	0.00	189	32	974	0	5	46
20120104_www.pb.pl_07becbe0b3d63b6f056fffa02e7fe4db5c61763678a4b67a2c6b719d	65.38	86.08	52.71	57.14	100.00	40.00	68	11	61	2	0	3
20120102_www.zdrowiutko.info_087d4f5b87f18f340f945c2381b1f770980d4e67243a71d8e30f1226	78.74	68.32	92.91	72.73	64.86	82.76	1035	480	79	24	13	5
20111121_www.we-dwoje.pl_b6ff475c3cc514dda41564996e90eaa2bd880fbb82d755202d6ecb39	90.07	90.70	89.45	0.00	0.00	0.00	517	53	61	0	4	14
20120106_wyborcza.pl_53936debf3d95b1bae6fa9d0582d577cd375b78b23bec85740562b1c	81.32	87.76	75.77	53.33	50.00	57.14	172	24	55	4	4	3
20111121_www.zdrowiutko.info_490a3e1ab669b249644690e80d69082a2e8c030f61a35f86f391f703	82.11	80.91	83.33	51.85	50.00	53.85	390	92	78	7	7	6
