file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120117_www.ctv.ca_d2892bc031e361b72819e7d96a4daadcb17d0afb60e6bd19733dff65	92.12	93.35	90.93	92.86	100.00	86.67	421	30	42	13	0	2
20111215_www.bbc.co.uk_3a66abad09329b54c3dc699d80ce85384beb21ecf3d480f7bd1dd8f3	78.76	71.61	87.50	71.43	93.75	57.69	560	222	80	15	1	11
20120117_www.stuff.co.nz_cc415cc1a7f98456f362ad5d9d0f5768c4bfece11189bd576907fbb9	93.23	96.85	89.88	89.80	91.67	88.00	737	24	83	22	2	3
20120112_abcnews.go.com_7b2ea90b30176ca2e098e6e3a331dc3bcd6beb0216747a49b2fd9f07	87.72	80.40	96.51	80.95	73.91	89.47	636	155	23	17	6	2
20120112_boingboing.net_2156ac82499859c52b946dd08fd4049125d5db03b78a252bd99a827e	88.01	83.48	93.05	57.14	52.63	62.50	576	114	43	10	9	6
20120112_cmvlive.com_b02be15c980c375ec956cf6f1c9f265ea7807b112a901fdef80b25a8	94.67	91.74	97.80	95.52	94.12	96.97	1022	92	23	32	2	1
20120112_www.cbc.ca_3d0724e574ef5beec2407286148b10363daffed804199cf0cbe28b06	88.29	83.87	93.19	94.74	100.00	90.00	260	50	19	9	0	1
20120117_www.vocm.com_1f56795a46048751504db2ae132b6e49c057205e76a3a5f61f81ab85	82.95	81.82	84.11	80.00	100.00	66.67	90	20	17	2	0	1
20120117_www.indianexpress.com_7533df9985a7e604c04952d27e24f4d3d3d4a8e2b5ec810cd9352760	79.04	67.66	95.04	66.67	75.00	60.00	364	174	19	3	1	2
20120117_www.bbc.co.uk_0711524886a0068794cb31a55a2f3b3fbc82b501f7e46fb84581a3e1	86.96	82.28	92.20	88.37	95.00	82.61	520	112	44	19	1	4
20120117_www.rte.ie_0588a81cedf5f3db088bd632512682241a0d6ea97d3ea4c0c3cd02fb	90.67	94.44	87.18	91.89	100.00	85.00	374	22	55	17	0	3
20120117_www.digitaljournal.com_b09361ea8ad05070e41243e4b1683ee7a51c5c7490138d8a9959f967	87.28	88.11	86.46	48.48	36.36	72.73	415	56	65	8	14	3
20120112_www.medicalnewstoday.com_0d4f2d84bf8fc9e3bb097865447abd0246a26175b6cf6dc3442e997c	62.83	46.34	97.52	54.55	38.30	94.74	589	682	15	18	29	1
20120117_www.sundaytimes.lk_2487e3d3adadb2a5b545433f20eda72bb6989b9ee1b9acace784c93c	97.57	97.51	97.63	90.91	100.00	83.33	783	20	19	15	0	3
20120117_www.montrealgazette.com_a00fae0797653465b25ac1a13bcde9e485b514421c4cba8c2c2e196c	94.48	97.59	91.57	88.24	93.75	83.33	608	15	56	15	1	3
20120112_www.wctv.tv_dd68b342550c281cd298181258a33c400869d5839c47ccda0d20dbef	74.30	70.18	78.93	16.67	33.33	11.11	266	113	71	1	2	8
20120112_www.dailymail.co.uk_c7d3f6443d15e3e8b751d734c063d919bf90ddb5735ceab36b6a1320	72.44	61.44	88.24	5.97	5.26	6.90	698	438	93	2	36	27
20120112_www.latimes.com_9fa8e2c8423350080ea1cde836f5a140d026cdb7b2c8030d52023479	84.59	87.83	81.57	69.57	66.67	72.73	332	46	75	8	4	3
20120112_mobihealthnews.com_e0281a435ccce60a61a8046c519d57be049fffc3e8b44c21c87976e5	94.10	94.10	94.10	85.71	92.31	80.00	606	38	38	12	1	3
20120117_www.straitstimes.com_bd59413015818e41702e70acee39591dd6c12b52dd4c4e1df12fd833	63.28	52.09	80.58	80.00	100.00	66.67	112	103	27	4	0	2
20120112_www.inpharm.com_6e18f109719fb4aefa4da84792800594e38ea3227bb27066de7fe10f	87.20	84.28	90.34	81.08	83.33	78.95	402	75	43	15	3	4
20120117_www.google.com_54167310f35c90568e351f22718af2dc78f4b552976150e79d78e1f4	96.00	94.07	98.01	95.24	100.00	90.91	444	28	9	10	0	1
20120117_www.inpharm.com_13cb4a94a2af912370425c72652866dde00b4a67607b08a8969f0da7	87.27	83.65	91.21	75.86	78.57	73.33	353	69	34	11	3	4
20111215_www.webmd.com_72fa7465e3530407517fefa9a2ad2857103e31185e0007520828d1ab	88.25	88.32	88.18	83.33	100.00	71.43	552	73	74	15	0	6
20120117_www.heraldscotland.com_998648fa54f1a5e658f33d51eaa231745078400669f2affaa69b117e	23.16	39.01	16.47	37.50	100.00	23.08	55	86	279	3	0	10
20120112_www.independent.co.uk_8a8296e812a999e1bfa78ac3986f76676160111381e627c8e020f33f	97.10	97.67	96.54	90.32	93.33	87.50	754	18	27	14	1	2
20120112_calgary.ctv.ca_011a082345b3ea8b74fb5e7a126df7c3c577899170d821748d85b2f3	88.34	89.39	87.33	91.67	100.00	84.62	379	45	55	11	0	2
20120117_www.bayofplentytimes.co.nz_1b02a85be013542b49f5462100cd39f556fc6d289c7992aa4516db81	63.33	50.00	86.35	11.11	100.00	5.88	329	329	52	1	0	16
20120112_www.walesonline.co.uk_c74de3f2c3597ac5a357a970261183f1c40796d56c78aab8804648cf	92.25	90.92	93.62	95.24	100.00	90.91	631	63	43	20	0	2
20120117_www.timescolonist.com_d30fb2248f49e66acdcf2f56609771cc53758577da2ce8122c2b594e	96.81	98.08	95.57	93.02	95.24	90.91	561	11	26	20	1	2
20120117_www.publicservice.co.uk_683dca4bb6eee80acfac2190184fa833cc3537974475a827280ad603	95.34	94.68	96.01	75.00	85.71	66.67	409	23	17	6	1	3
20120112_www.newsnet5.com_a339ef70684390395b35975a87f0da722f6ed87b9000cf614fe53f61	85.45	85.98	84.94	85.71	100.00	75.00	141	23	25	6	0	2
20120112_www.telegraph.co.uk_9adb8d607dc4fbf1b30f508947f1c9187bf004627c748562e32f5a05	67.62	98.86	51.38	46.15	100.00	30.00	260	3	246	6	0	14
20120117_www.foxnews.com_444ed31fe47dfd22b178e57c15acfb2165abd521080b21aa8513d890	90.96	90.22	91.71	83.33	83.33	83.33	166	18	15	5	1	1
20120117_www.bbc.co.uk_a5a89301d68c7940a0dfcbae5bf161aab81b577a17044afe5217f47d	81.48	75.10	89.05	82.35	100.00	70.00	187	62	23	7	0	3
