file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120106_www2.rizospastis.gr_92c6d53173a3dde62f6b1f10e9bc3d63ad18a1fbfc0593cf938cd84c	94.95	98.33	91.80	80.00	100.00	66.67	235	4	21	2	0	1
20111111_www.express.gr_9477f83c4114b83ec491f8dd605341de29bb64cb0e5b56efa78e03e8	81.02	71.29	93.83	0.00	0.00	0.00	380	153	25	0	0	5
20111229_www.express.gr_e89708756b62de16c045024abce18962f4887cceb384ba4d436dae93	81.70	72.46	93.65	0.00	0.00	0.00	413	157	28	0	0	8
20111103_www.express.gr_00432316609d53b9b165a50c0f43ba303c9d4babab967870dac4c878	79.50	70.46	91.21	0.00	0.00	0.00	384	161	37	0	0	9
20120105_www.iatronet.gr_6682b2563f1e08d6fc34d95f38dfe00e0168e0d2dfa2b37c33c8f0da	41.05	28.48	73.44	40.00	100.00	25.00	47	118	17	1	0	3
20120106_www.madata.gr_4a84a307028016904aae04b4c8eea2f151bc26c63e1e71df15a7a8a9	78.95	82.42	75.76	75.00	100.00	60.00	75	16	24	3	0	2
20120106_www1.rizospastis.gr_47e68d4610bab629936a8ee14bfc94672c7600f69963505a6348049a	92.19	94.87	89.65	57.14	66.67	50.00	407	22	47	4	2	4
20111229_www.express.gr_b611ea42be0555cfff74b352778168e2970dfefc4b9e88492e7bb17f	82.96	74.51	93.56	0.00	0.00	0.00	494	169	34	0	0	10
20111206_www.express.gr_fe5aaffb179cb79d777721a048b5fe804bb1bf6c8201e3611fa83eb7	81.54	78.95	84.30	20.00	21.05	19.05	435	116	81	4	15	17
20111121_www.express.gr_f9655722c07bbf29cfdfdc1beca6c36af03ae03d33da430619e3b424	82.01	72.85	93.82	0.00	0.00	0.00	440	164	29	0	0	8
20120105_www.iatronet.gr_3c658790e4145694b954a2018111cf5dab6c85e8da48b0d9a9957e9f	32.17	23.72	50.00	25.00	50.00	16.67	37	119	37	1	1	5
20120105_www.iatronet.gr_b14375ab46160ef5bfa6ad36b032440f1a35cab51049b090d00c1251	38.32	25.62	75.93	40.00	50.00	33.33	41	119	13	1	1	2
20111221_www.express.gr_069b684b39c02aaecedd887d39bbcabf1b78e4e33f2cb0fc602a7970	72.03	60.06	89.96	0.00	0.00	0.00	215	143	24	0	0	7
20120106_news.in.gr_b383053cb8a5cfaed77a3c484a291f9b048e9b6ad6fb0356eb5c42bc	60.97	50.56	76.79	0.00	0.00	0.00	182	178	55	0	1	10
20120106_www.gazzetta.gr_ea4afc824e8faac366c2da2ece24ca990251ccdd555ea51a8e647efb	80.00	86.40	74.48	54.55	100.00	37.50	108	17	37	3	0	5
20120106_www2.rizospastis.gr_540c1430ae93ee9b654f98ab6652d5ba0afe0afef7a919cb6de82216	93.19	94.05	92.34	66.67	100.00	50.00	253	16	21	1	0	1
