file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120105_www.we-dwoje.pl_01634c7ab98ae9b9bb9456c2192aab3060fcaf20f4dd23858cdbd4af	93.05	91.23	94.94	0.00	0.00	0.00	863	83	46	0	10	15
20111207_www.we-dwoje.pl_c5b6af8a7526c739d0640f6f3f4d1b0bf84adb7b6038ea12a64748ea	85.79	84.02	87.64	0.00	0.00	0.00	305	58	43	0	4	7
20120106_www.rp.pl_05d84e8ae6c6f836e60f9c9aae694c3c059d9bd3342257682c197cbe	83.94	79.86	88.45	0.00	0.00	0.00	337	85	44	0	7	9
20111121_www.we-dwoje.pl_02d0b364d35d6c4d5b9807d06b76c6d3836002574d4500e48c2dde5e	14.08	7.70	82.63	0.00	0.00	0.00	157	1883	33	0	2	5
20120105_www.we-dwoje.pl_7195230c656b26e5813543a90d1d5e427d347de4b3e0d10fb565ea17	78.90	72.88	86.00	0.00	0.00	0.00	258	96	42	0	6	9
20111121_www.we-dwoje.pl_f08067ff05f49986e34305118a44c027406df41da7f02f275dffeed5	79.57	73.56	86.64	0.00	0.00	0.00	551	198	85	0	19	17
20120106_www.sfora.pl_a4554ae8c5dffcd2c83f788834250250937b1775c2dc3ca3b439de98	0.95	0.56	3.25	0.00	0.00	0.00	5	895	149	0	0	9
20111121_www.we-dwoje.pl_ccfc5195c780b67e40760af089fa6c9bbcdeac2ed1b306dd7f2999df	85.82	82.08	89.91	0.00	0.00	0.00	838	183	94	0	11	19
20111121_www.biolog.pl_2ade212bc82e82a76476f5f29a512c058df6dc2e0b8ade7a83bc03b4	92.50	92.20	92.79	0.00	0.00	0.00	721	61	56	0	10	11
20111209_www.we-dwoje.pl_236b1a486c6395f60ac9a1d2949131e949716add254e677ecff3eed1	90.43	88.53	92.42	0.00	0.00	0.00	463	60	38	0	6	7
20120106_teleshow.pl_11d28ad75a870f97efd8f4295dae9d5c49669b061a0d9013cc993ce7	57.60	48.65	70.59	0.00	0.00	0.00	108	114	45	0	1	4
20120104_wyborcza.pl_a79c370fa57c75e6b73c6e1a9862802513afe9dce6a86a1a43e9be68	85.32	78.91	92.86	0.00	0.00	0.00	520	139	40	0	0	12
20120104_www.se.pl_3ee27ec46069a1837a8f6923ff91e7590131d1dc25dacbd1252ff86b	66.16	55.33	82.26	0.00	0.00	0.00	306	247	66	0	10	12
20120102_www.biolog.pl_a016490eff21b1267a3eac8194936de785fbeb75780cafa93f326a58	85.01	84.66	85.36	0.00	0.00	0.00	309	56	53	0	2	15
20111209_www.we-dwoje.pl_8f8c807ff49395090156aaad05fee467b41e8fb8350797aa9b3fb6ed	82.42	79.16	85.96	0.00	0.00	0.00	300	79	49	0	6	8
20120104_www.pb.pl_493c924d87c7b1606e49a203d6bce858ec5b6cdb399289c2ac8a6ec0	53.88	52.68	55.14	0.00	0.00	0.00	59	53	48	0	1	6
20120105_www.we-dwoje.pl_590d0ff1a3348d41b60c2d8ae00b1d46a73ff2d8f3e59b81231ae0f3	90.88	88.63	93.25	0.00	0.00	0.00	608	78	44	0	11	13
20120106_www.polskatimes.pl_31ac5f642b68c14138884effb214fb8a05fcf9f7c1603fe6ba164260	74.89	71.14	79.05	0.00	0.00	0.00	249	101	66	0	0	14
20111209_www.biolog.pl_a34af0858c881f84adc682b5e0d67b047251fa6fdb22c6129f13c21c	88.66	88.46	88.86	0.00	0.00	0.00	598	78	75	0	2	17
