file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20111124_www.express.gr_5b7195d8167087d0cac73874900dbaf94452577d900c917daddc2049	90.38	86.93	94.12	0.00	0.00	0.00	512	77	32	0	0	12
20120106_www.tovima.gr_778fc562195b4f5c513d5409326ea5f59cfda0cdfc2ac2803bb61467	46.11	31.23	88.11	0.00	0.00	0.00	252	555	34	0	1	8
20120106_www.healthierworld.gr_8f1ebb75121b55f2bf3e3904f7531de2e91e18ebcc2e8cac720e66d9	81.63	79.38	84.00	0.00	0.00	0.00	231	60	44	0	7	9
20111107_www.express.gr_dfc1885e3264b533a48748b5e2154a32e563195109ed7424a5340ac1	88.63	84.16	93.61	0.00	0.00	0.00	425	80	29	0	0	8
20111121_www.iatronet.gr_ac6cc5580cf7b6c946fcd9fc07097f52de72399d63ad4aaef285b4fb	90.44	88.06	92.95	0.00	0.00	0.00	435	59	33	0	7	9
20120106_www2.rizospastis.gr_802011dc8844d88519901fcb001b74d86ff3d3a1ceec7f2f606b8712	74.35	64.55	87.65	0.00	0.00	0.00	142	78	20	0	1	2
20120105_www.tovima.gr_52df3a2ac78fa224f229919e635bde144016f650c22f7b006f05b83b	87.06	85.27	88.92	0.00	0.00	0.00	602	104	75	0	1	22
20120105_www.iatronet.gr_a7fac937931bd32d79c8a3bfc62a8c40fa80040d39a0a4eb4217b899	44.63	38.03	54.00	0.00	0.00	0.00	27	44	23	0	1	3
20111223_www.express.gr_374762ff4e1b04230ae3e3f963a915f8bdc31896297eb788bb6fc9b1	80.42	73.79	88.37	0.00	0.00	0.00	228	81	30	0	0	6
20120106_www2.rizospastis.gr_8e1358b4af8ab46e79216e8c3e5c757a4e602d1a9fd24cadbc05a47e	74.34	66.81	83.78	0.00	0.00	0.00	155	77	30	0	4	5
20120106_www.ethnos.gr_b15e984c9d3ce172467f41784f3c1eb2d2d7b6605d9030ec1731d067	85.71	83.29	88.29	0.00	0.00	0.00	294	59	39	0	10	12
20120106_www2.rizospastis.gr_e9512e8ed6f6bd10b993373bec9cc17d175df950b960b0046e35da3f	78.03	71.53	85.83	0.00	0.00	0.00	206	82	34	0	4	5
20111220_www.express.gr_b653280ceb3725e0bf879e115a50c2f08b70fc2359a66f1489b29568	81.51	73.70	91.16	0.00	0.00	0.00	227	81	22	0	0	5
20120106_www1.rizospastis.gr_30d12031433cfe118d842ab19f305db0825668b5e0a57d6bf1e36f89	77.48	70.48	86.04	0.00	0.00	0.00	191	80	31	0	5	5
20111108_www.express.gr_f55f99a0ba28eafd617327ce280104e26403c489240a5b6a8f695838	78.17	70.20	88.18	0.00	0.00	0.00	179	76	24	0	0	6
20111125_www.express.gr_14f9f62d33e82fd04a24eae22121a78d1c99a4d02c2379150e9318f6	84.68	80.12	89.79	0.00	0.00	0.00	387	96	44	0	8	15
20120106_www.tovima.gr_5940ed0617315b880dbed5f098069a51cfe09eb6bdf4e07a2e64211a	79.00	77.62	80.43	0.00	0.00	0.00	222	64	54	0	1	8
20120106_www2.rizospastis.gr_4e4eaf02db02876450dc459fd997fb8c7cecbab449aed2ed2326526a	86.37	82.57	90.54	0.00	0.00	0.00	488	103	51	0	5	8
20111208_www.express.gr_7e6c81d6363b6b098fdb9209cb5e1eaeb8f6652188f39bed5a3fcc8e	88.17	84.20	92.53	0.00	0.00	0.00	421	79	34	0	0	13
20120104_www.tanea.gr_4856692393303ac0750faa08921b46275dbf7b8743a1784b3a02e16c	10.02	28.95	6.06	0.00	0.00	0.00	22	54	341	0	0	10
20120105_health.in.gr_84db9e562bf0c4d0615291729f4f4e7ea9f6bf332227db41acf2ea1c	64.53	50.67	88.82	0.00	0.00	0.00	151	147	19	0	2	5
20120106_www2.rizospastis.gr_d0eac29f1bac96e9ce4b5f20f280d7114946f07311a907d9cafcbe5f	86.28	83.74	88.97	0.00	0.00	0.00	613	119	76	0	10	11
20111124_www.express.gr_b265df49bdcd900f8f251ea5c3fefe09438ea7270187d1228ce54a87	78.72	69.81	90.24	0.00	0.00	0.00	185	80	20	0	4	6
20120106_www.tovima.gr_8cb36110ec08965bf63853a9febef058a14d3410fadd3b74fae577a5	69.59	68.88	70.31	0.00	0.00	0.00	135	61	57	0	1	7
