file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20111111_www.express.gr_9477f83c4114b83ec491f8dd605341de29bb64cb0e5b56efa78e03e8	94.83	94.59	95.06	0.00	0.00	0.00	385	22	20	0	0	5
20111229_www.express.gr_e89708756b62de16c045024abce18962f4887cceb384ba4d436dae93	94.58	94.16	95.01	0.00	0.00	0.00	419	26	22	0	0	8
20111103_www.express.gr_00432316609d53b9b165a50c0f43ba303c9d4babab967870dac4c878	93.91	94.47	93.35	0.00	0.00	0.00	393	23	28	0	0	9
20120105_www.iatronet.gr_6682b2563f1e08d6fc34d95f38dfe00e0168e0d2dfa2b37c33c8f0da	82.35	89.09	76.56	0.00	0.00	0.00	49	6	15	0	0	4
20120106_www.madata.gr_4a84a307028016904aae04b4c8eea2f151bc26c63e1e71df15a7a8a9	84.44	93.83	76.77	0.00	0.00	0.00	76	5	23	0	0	5
20120106_www1.rizospastis.gr_47e68d4610bab629936a8ee14bfc94672c7600f69963505a6348049a	95.40	97.25	93.61	0.00	0.00	0.00	425	12	29	0	0	8
20111229_www.express.gr_b611ea42be0555cfff74b352778168e2970dfefc4b9e88492e7bb17f	95.26	95.44	95.08	0.00	0.00	0.00	502	24	26	0	0	10
20111206_www.express.gr_fe5aaffb179cb79d777721a048b5fe804bb1bf6c8201e3611fa83eb7	92.58	94.55	90.70	0.00	0.00	0.00	468	27	48	0	0	21
20111121_www.express.gr_f9655722c07bbf29cfdfdc1beca6c36af03ae03d33da430619e3b424	95.21	95.11	95.31	0.00	0.00	0.00	447	23	22	0	0	8
20120105_www.iatronet.gr_3c658790e4145694b954a2018111cf5dab6c85e8da48b0d9a9957e9f	54.21	87.88	39.19	0.00	0.00	0.00	29	4	45	0	0	6
20120105_www.iatronet.gr_b14375ab46160ef5bfa6ad36b032440f1a35cab51049b090d00c1251	72.53	89.19	61.11	0.00	0.00	0.00	33	4	21	0	0	3
20111221_www.express.gr_069b684b39c02aaecedd887d39bbcabf1b78e4e33f2cb0fc602a7970	92.37	93.56	91.21	0.00	0.00	0.00	218	15	21	0	0	7
20120106_news.in.gr_b383053cb8a5cfaed77a3c484a291f9b048e9b6ad6fb0356eb5c42bc	69.29	60.06	81.86	0.00	0.00	0.00	194	129	43	0	0	10
20120106_www.gazzetta.gr_ea4afc824e8faac366c2da2ece24ca990251ccdd555ea51a8e647efb	82.35	95.45	72.41	0.00	0.00	0.00	105	5	40	0	0	8
20120106_www2.rizospastis.gr_540c1430ae93ee9b654f98ab6652d5ba0afe0afef7a919cb6de82216	95.72	97.72	93.80	0.00	0.00	0.00	257	6	17	0	0	2
