file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120106_www.newsland.ru_fb2e3d028833efa4361034bfb98483eee9663dbb967d54b7907a6e86	2.74	2.01	4.30	0.00	0.00	0.00	13	633	289	0	0	6
20120117_ivona.bigmir.net_fc26ebb4ff41057ed53e182316e70ff8422b166dd4e1f88488d94ece	78.56	71.90	86.57	0.00	0.00	0.00	174	68	27	0	0	9
20120106_rus.ruvr.ru_af4fbf485bcc6a1679a23de857b2c1fced9fd1707cd13dbf38fd50e6	2.47	2.30	2.66	0.00	0.00	0.00	5	212	183	0	0	5
20120106_www.newsru.com_455bfb523f2fdfe301c9a5b734ed388576980d3ca213b922e708115a	84.67	99.12	73.90	0.00	0.00	0.00	337	3	119	0	0	15
20111128_www.argumenti.ru_f74174bdeb5d196c3a233801519124ca13a961cc3d4cb6f7f30e4c54	80.33	78.69	82.05	0.00	0.00	0.00	96	26	21	0	0	3
20120106_www.ria.ru_aba670002d5a45afa30f60f4e8dc663cbf7a2d26da9a70cdbbde7fae	21.33	12.26	82.05	0.00	0.00	0.00	96	687	21	0	0	4
20120106_rus.ruvr.ru_f1e26404dc319826c41ffee88eb68506945a93e162364331ffdd61eb	83.25	78.14	89.08	0.00	0.00	0.00	261	73	32	0	0	8
20120106_tengrinews.kz_a17beb36e3cb8762cb9adf72dd4e3ca25691bd44e9b13451f94c8a9a	81.03	81.82	80.25	0.00	0.00	0.00	126	28	31	0	0	5
20120106_rus.ruvr.ru_d88e33bdaa62f7aaccef077a0fef801ebca3ce7b150fb2bfae74faaf	87.45	85.31	89.70	0.00	0.00	0.00	209	36	24	0	0	5
20120106_www.rbc.ru_50e41f72faa6539e1469cf3198778e7e711db329eaa811423e0d7dad	73.98	94.05	60.96	0.00	0.00	0.00	253	16	162	0	0	10
20111128_www.aif.ru_e13c5b66cd08c237b420a5a4012f76a6d8a830a19a279a35ee6571b6	2.68	1.90	4.55	0.00	0.00	0.00	4	207	84	0	0	3
20120117_www.1obl.ru_03ca2223d78152f5467d1027c818e8271becb68ab4e62f49445456fd	91.41	95.90	87.31	0.00	0.00	0.00	117	5	17	0	0	5
20120106_www.ria.ru_ac49a3dbffee82ee7e279128b85cbeabaa404a678b12eac5e2fdcd26	38.07	24.60	84.19	0.00	0.00	0.00	261	800	49	0	0	10
20120117_ul.kp.ru_6b3f9e1650f839620e1f3fdb7b9773429960182789a6a929b7526f95	86.69	89.46	84.08	0.00	0.00	0.00	280	33	53	0	0	9
20120117_www.vestipk.ru_e0ef3cfa9d6b29677e20a75acadebff2a7d04cec7ac0f07ebef001de	91.94	91.05	92.84	0.00	0.00	0.00	519	51	40	0	0	16
20120106_www.nr2.ru_aa88fcfd8b0404b65293ae484be79ab8b8124e91f4fd450784164b8d	3.71	3.08	4.66	0.00	0.00	0.00	9	283	184	0	0	3
20120117_top.rbc.ru_66d4dca562d4ca8eb538796c004900749feb4fe9bc56618a59920852	95.04	98.53	91.78	0.00	0.00	0.00	268	4	24	0	0	7
20111209_life.comments.ua_8daa4acb445758626aaaf6d146d4fb695d304f97e2610870f79ac1da	51.56	37.76	81.25	0.00	0.00	0.00	91	150	21	0	0	4
20120106_www.newsru.com_27fa8d3c7c979528c4b0eb4c04d88a4ef4e37642f27a347dc19e4130	91.75	98.28	86.02	0.00	0.00	0.00	1317	23	214	0	0	41
20120117_nversia.ru_125174415f4dd2156e09b2cce81d33116d051545290dd92cb9ad8940	22.67	13.01	88.24	0.00	0.00	0.00	135	903	18	0	0	4
20120106_www.regnum.ru_38e9fe16ded493f7d74c9e8174c99dc3454ed5247c6997865ded658d	62.19	70.97	55.35	0.00	0.00	0.00	88	36	71	0	0	7
20111128_news.day.az_5fa888d244ce8a22ea48c2a0a008a6e255a0f2608b56526e19afe423	90.51	95.88	85.71	0.00	0.00	0.00	186	8	31	0	0	8
20120117_www.aif.ru_bb2d7753ead60383ec06cb6bcf3493dd7d85d65ffb79b6507fc9b2c8	12.37	10.65	14.74	0.00	0.00	0.00	23	193	133	0	0	5
20111128_news.argumenti.ru_f26d5091e52476e091e13cdddb38a1c010fdc3f8ecb1ba6395a30fc6	65.69	90.54	51.54	0.00	0.00	0.00	134	14	126	0	0	7
20111128_www.1tv.ru_ffa20a7466a435c581a121aa817318144e71e83a49aac0307d016bad	79.31	71.28	89.37	0.00	0.00	0.00	412	166	49	0	0	13
20111209_medportal.ru_18002c24dc3501baaa52622e2a0dbeefea06b2d30179f7937d7a5b6c	84.73	83.05	86.47	0.00	0.00	0.00	147	30	23	0	0	5
20111128_news.zn.ua_faa9be4c282731ea3549317a571cbf83e5b94a70bd94faecdc4cdb57	54.84	73.17	43.86	0.00	0.00	0.00	150	55	192	0	0	8
