file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120117_www.globes.co.il_d09882c1df29dc17384de479959ebd23c7cb2846d3e30b2735d42fb1	88.33	86.97	89.72	0.00	0.00	0.00	227	34	26	0	0	8
20120117_www.asianscientist.com_13d649500425e7e8398807a5f05fadebbfd7d61ccf9533e59c348f2f	89.55	93.75	85.71	0.00	0.00	0.00	420	28	70	0	0	14
20120117_www.frenchtribune.com_4265bebad043b0d08948897b8390eaceaf5efe5961cd40268644e147	94.92	97.47	92.49	0.00	0.00	0.00	308	8	25	0	0	9
20120117_www.dailymail.co.uk_71b8164fa3ae3b22d1815a056cfb7ea99dcb3f38a3568ea16b50d6c7	46.24	31.18	89.45	0.00	0.00	0.00	212	468	25	0	0	9
20120112_www.usforacle.com_f2891c69339edef2dbc4a373f6ae6dd076bba28fb00514a78a3453eb	87.41	90.63	84.41	0.00	0.00	0.00	677	70	125	0	0	23
20120117_www.vancouversun.com_71478413f90e0d6f2262f3a2cadb7a30be7d7f726e3215acbbd9912d	90.61	89.79	91.44	0.00	0.00	0.00	598	68	56	0	0	20
20120112_www.pulsetoday.co.uk_9be002fbea0f0cda68ec64a3d969d7c5f981f67724253017eb93b917	91.36	91.06	91.67	0.00	0.00	0.00	275	27	25	0	0	7
20120117_www.cbc.ca_d280ab600eeced3edfccf6115b9f97c18cfc3e5eaeb1e8a008078b1f	91.18	92.86	89.57	0.00	0.00	0.00	481	37	56	0	0	21
20120112_www.guardian.co.uk_8255a113def1cb887ffd98ceb14bd87e2cc219bb634d56f22185eea0	94.44	94.55	94.33	0.00	0.00	0.00	832	48	50	0	0	21
20120117_www.vancouversun.com_eb21b7043fcf3025de7089f813da30ebf2866ec79e08ebd77f289128	94.00	94.58	93.42	0.00	0.00	0.00	454	26	32	0	0	12
20120112_capsules.kaiserhealthnews.org_bd950f35c3d4bbfedd3679aa8ed5911ac1670d24388a5c68bc43101b	92.13	90.45	93.88	0.00	0.00	0.00	445	47	29	0	0	11
20120117_www.emirates247.com_3a7aa28fa801bdb4409674b8dbbfa9898076418e079d5b7f7e85b041	18.34	10.27	85.22	0.00	0.00	0.00	173	1511	30	0	0	10
20120112_www.winnipegfreepress.com_0c2c3ed6118a3315ea5ab46444a5010ad180a3b82a0182cbaf9749f7	89.93	86.51	93.63	0.00	0.00	0.00	808	126	55	0	0	24
20120112_yourlife.usatoday.com_91a9ac0660db9f0283c2a185ac06624c308da067ad8d6a7d644a0d9d	77.88	67.86	91.38	0.00	0.00	0.00	456	216	43	0	0	17
20120112_www.guardian.co.uk_5f4756f5d32b866aac3bd29eb56a5e7d613ace85e3e89d50bd409360	84.93	81.97	88.11	0.00	0.00	0.00	200	44	27	0	0	9
20120112_www.winnipegsun.com_73165016b6c9d0a560d91e989e05fc18e0377bfdc9f8cda970e26a7d	59.45	90.74	44.21	0.00	0.00	0.00	294	30	371	0	0	22
20120112_www.northamptonchron.co.uk_c71218a36a51118e3cc0a73afdc72812de85815c1ac68f94a735da28	95.16	96.97	93.42	0.00	0.00	0.00	1632	51	115	0	0	54
20120112_www.medicalnewstoday.com_15b285f600b9236be7ce88cfb81f1a5a229f078321d2e94265ddb1ed	92.85	94.31	91.42	0.00	0.00	0.00	597	36	56	0	0	20
20120117_www.ctv.ca_c0c7faf0396c90b75a307acbd2afa92f8ba4ec226b64ad3af584feba	5.87	3.31	26.00	0.00	0.00	0.00	26	760	74	0	0	5
20120117_www.vancouversun.com_53f7cb2729dbc799a8053833c38c1e209189cec3232585a24e480a55	90.44	91.16	89.72	0.00	0.00	0.00	227	22	26	0	0	9
20120112_www.theage.com.au_020d43d60b12fc5b5432754642742548282d8dc150d8c95f4aebac53	91.76	92.81	90.73	0.00	0.00	0.00	284	22	29	0	0	11
20120117_www.cbc.ca_fb2fbf10401b86e2b4a3e896dcdcb805f0219e982383b31112bfe3c0	72.59	60.37	91.03	0.00	0.00	0.00	396	260	39	0	0	16
20120117_www.theglobeandmail.com_dca2e983ade8cad2062e2eec6581452ca813f4e46dd64a09d141c6fa	90.00	99.75	81.99	0.00	0.00	0.00	783	2	172	0	0	25
20120112_www.iol.co.za_90e7e6721be682e0eeaa0fe149743f9903a70d6254096bd7a050f83a	88.11	86.30	90.00	0.00	0.00	0.00	315	50	35	0	0	14
20120117_www.wwltv.com_39defc5e9432230c3fa6895d4f902155e08b7962fe2f5cc0c87f7d6e	90.93	92.15	89.74	0.00	0.00	0.00	481	41	55	0	0	17
20120117_www.wpix.com_04afe7c6a61eacd831ba894e3a88f33664ad60c558e91837eefe23e2	87.37	90.27	84.65	0.00	0.00	0.00	204	22	37	0	0	10
20120117_ibnlive.in.com_d4550f517a2cf8bc5702aa113f5f415d4476ae0ca0898420aa0e5fc6	90.07	89.12	91.04	0.00	0.00	0.00	254	31	25	0	0	9
20120117_www.nzherald.co.nz_ad956db50d001d3ce17d3c6342e808aa1238bd8e8206f01d4812bf72	89.80	93.30	86.55	0.00	0.00	0.00	515	37	80	0	0	27
20120117_www.calgaryherald.com_aa6d5bb9c192dfedf78aaf49cba9647132f8db9f3e4c92f2044f9fc5	93.16	91.88	94.47	0.00	0.00	0.00	803	71	47	0	0	20
20111215_www.google.com_8e4063dc6cfb782088d53af715efdf52447cbd4aa6b8e56060cda6f7	91.17	91.46	90.88	0.00	0.00	0.00	289	27	29	0	0	11
20120112_www.nydailynews.com_5bc94e5c54af59d5708af729a68924bc8fe11ef5ba62e0505efde515	84.96	91.93	78.97	0.00	0.00	0.00	353	31	94	0	0	18
20120112_www.sunderlandecho.com_c306b8c96a9bba70a2a2093dc16cbd8e0890f9f3d2072429d3b8c95a	94.04	96.18	92.01	0.00	0.00	0.00	679	27	59	0	0	26
20120112_medicalxpress.com_dca594b0d3bee481b3ace56bdba6f1d55f4bf62c2e78aad13f2121be	81.18	92.69	72.22	0.00	0.00	0.00	507	40	195	0	0	8
20120117_www.cbc.ca_1db9a3fe019e11e392aebc86ca7bd63b11ec2c4e7fd0bea2a421e98c	91.94	91.51	92.38	0.00	0.00	0.00	388	36	32	0	0	12
